Volume	Page	Line	KWIC	URL	Column
bsb10501976	00362	10	von der Einbildungskraft, Gedächtniſs, Erin-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501976/canvas/362/view	PHILOSOPHIE
bsb10501976	00393	95	Einbildungskraft, reichen hier zu, ſondern ES	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501976/canvas/393/view	ARZNEYGELAHRTHEIT
bsb10501989	00017	80	ſes nur ein Werk der Einbildungskraft iſt, jenes aber	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/17/view	PHILOSOPHIE
bsb10501989	00104	97	Einbildungskraft. (Rec. ſetzt hinzu: Merkwürdige Zü-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/104/view	KINDERSCHRIFTEN
bsb10501989	00216	43	nen Einbildungskraft weniger Schildereyen für die gro-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/216/view	GESCHICHTE
bsb10501989	00230	88	meiſten durch Erhöhung der Einbildungskraft geſchehen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/230/view	ARZNEYGELAHRTHEIT
bsb10501989	00262	69	lichſten Poſſenſpiele einer verbrannten Einbildungskraft,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/262/view	GOTTESGELAHRTHEIT
bsb10501989	00266	111	den Einfluſs der Einbildungskraft der Schwangern auf	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/266/view	ARZNEYGELAHRTHEIT
bsb10501989	00400	65	»meine Einbildungskraft ging ſo weit, daſs ich aus dem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501989/canvas/400/view	SCHÖNE KÜNSTE
bsb10628810	00011	36	wenigſtens in der Einbildungskraft, zu wohnen, dem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/11/view	SCHÖNE KÜNSTE
bsb10628810	00025	36	in unmäſsige Erhitzung der Einbildungskraft, in	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/25/view	PHILOSOPHIE
bsb10628810	00129	61	ders junger Chriften, ihre Einbildungskraft durch –	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/129/view	ERBAUUNGSSCHRIFTEN
bsb10628810	00129	63	finder zunächſt den Begriff der Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/129/view	ERBAUUNGSSCHRIFTEN
bsb10628810	00129	70	a) „eine zügclloſe Einbildungskraft bewirkt Zer-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/129/view	ERBAUUNGSSCHRIFTEN
bsb10628810	00129	77	der Jugend iſt die Einbildungskraft am empfang-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/129/view	ERBAUUNGSSCHRIFTEN
bsb10628810	00314	5	der Aufmerkſamkeit, Einbildungskraft, Gewohnheit	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/314/view	KINDERSCHRIFTEN
bsb10628810	00319	56	dächtniſs, Einbildungskraft, Liebe, Haſs, Hoffnung	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/319/view	GOTTESGELAHRTHEIT
bsb10628810	00395	39	Einbildungskraft, und Ferriars, Manie werde durch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/395/view	ARZNEYGELAHRTHEIT
bsb10628810	00395	65	Fieberdelirium... Auf die Einbildungskraft: , deren	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/395/view	ARZNEYGELAHRTHEIT
bsb10628810	00443	25	liebe. Eigenſchaft. Einbildungskraft. Einerleyheit.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/443/view	LITERARISCHE ANZEIGEN
bsb10502072	00086	45	mae, anzudeuten, daſs die Einbildungskraft des Dich-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/86/view	RÖMISCHE LITERATUR
bsb10502072	00172	27	Er wollte nach Aegypten; die Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/172/view	GESCHICHTE
bsb10502072	00173	33	miſsfällt der Tod ſeiner Einbildungskraft; aber er	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/173/view	GESCHICHTE
bsb10502072	00337	69	aber gewiſs nur ein Werk der Einbildungskraft iſt,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/337/view	SCHÖNE KÜNSTE
bsb10502072	00392	22	Nun zeigt ſich zwar an Hn. Gs. Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/392/view	SCHÖNE KÜNSTE
bsb10502066	00100	9	dem Feuer der Einbildungskraft freyen Spielraum	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/100/view	GESCHICHTE
bsb10502066	00216	43	nachher die Einbildungskraft ſich gewöhne, beide	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/216/view	GRIECHISCHE LITERATUR
bsb10502066	00311	73	Zuſätzen der Einbildungskraft beſchrieben, um ei-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/311/view	VERMISCHTE SCHRIFTEN
bsb10502066	00348	86	was aus der Einbildungskraft und rhythmiſchen Voll-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/348/view	GESCHICHTE
bsb10502066	00351	38	der Einbildungskraft und dem Kunſtſinn anſprach,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/351/view	GESCHICHTE
bsb10502066	00353	94	gegen Verſtand und Einbildungskraft warnen wollte,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/353/view	GESCHICHTE
bsb10502066	00389	51	ſchaaren; wenn ihre Einbildungskraft und Ueber-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502066/canvas/389/view	GESCHICHTE
bsb10502067	00072	83	erſchütterten Einbildungskraft im Kampfe mit Leben	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502067/canvas/72/view	SCHÖNE KÜNSTE
bsb10502067	00133	16	der Ruhmliebe und kriegeriſchen Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502067/canvas/133/view	GESCHICHTE
bsb10502067	00325	17	mit Hülfe der Einbildungskraft ſeiner Leſer entſte-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502067/canvas/325/view	SCHÖNE KÜNSTE
bsb10502067	00436	86	enntniſs, Ä Einbildungskraft, welche Hülfs-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502067/canvas/436/view	GESCHICHTE
bsb10502067	00448	96	Weber, H. B., über Einbildungskraft und Gefühl. gr. 8.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502067/canvas/448/view	LITERARISCHE ANZEIGEN
bsb10502073	00031	26	müths, durch den Reichthum der Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/31/view	STATISTIK
bsb10502073	00067	82	als ein Spiel der Einbildungskraft, welche die Ah-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/67/view	PHILOSOPHIE
bsb10502073	00069	36	der reproducirenden Einbildungskraft im Zuſam-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/69/view	PHILOSOPHIE
bsb10502073	00069	89	muſs die Einbildungskraft“ gleich von der Sinnlich-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/69/view	PHILOSOPHIE
bsb10502073	00125	20	des f. g. Clubs der Blauſtrümpfe. Nun konnte er beräbnlich auf die franz. Einbildungskraft, und hul	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/125/view	GESCHICHTE
bsb10502073	00128	48	chen eine lebhafte Einbildungskraft neben einem feu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/128/view	GESCHICHTE
bsb10502073	00190	82	daran ihre Einbildungskraft vergiften." Daſs dieſs	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/190/view	SCHÖNE KÜNSTE
bsb10502073	00242	68	das Herz und nicht die Einbildungskraft an." (Das	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/242/view	ERBAUUNGSSCHRIFTEN
bsb10502073	00326	65	Tag und Nachtzuführenden Einbildungskraft nicht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/326/view	KIRCHENGESCHICHTE
bsb10502073	00345	48	Einbildungskraft. Ganz angenommen iſt nirgends	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/345/view	SCHÖNE KÜNSTE
bsb10502073	00345	69	auf Gefühl und Einbildungskraft zu wirken. Die	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/345/view	SCHÖNE KÜNSTE
bsb10628811	00045	20	Einbildungskraft zu beleben, und durch Sprüche der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628811/canvas/45/view	PHILOLOGIE
bsb10628811	00301	76	genſtänden der Einbildungskraft und der Sittlichkeit	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628811/canvas/301/view	GESCHICHTE
bsb10628811	00310	74	8. Eia Ideal hatte ſich ihre Einbildungskraft in eil-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628811/canvas/310/view	SCHÖNE KÜNSTE
bsb10628811	00332	104	freyen Spiel der Einbildungskraft den Lauf laſſen. Jon der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628811/canvas/332/view	KLEINE SCHRIFTEN
bsb10628811	00514	25	lation. Metamorphoſe der Einbildungskraft. Viſionen.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628811/canvas/514/view	Ankündigungen neuer Bücher
bsb10501988	00083	51	hender Einbildungskraft, den blendenden Schmuck, den	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/83/view	SCHÖNE KÜNSTE
bsb10501988	00224	74	ſtarkes Gedachtniſs, eine lebhafte Einbildungskraft und führte ei-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/224/view	KLEINE SCHRIFTEN
bsb10501988	00383	25	ſchwer, Einbildungskraft und Witz aus dem Spiele zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/383/view	FREYMAUREREY
bsb10501988	00383	39	Einbildungskraft ſehr paſſend in Bewegung ſetzt, und	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/383/view	FREYMAUREREY
bsb10501988	00414	102	kern Eindruck auf die Einbildungskraft ſeiner Landsleu-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/414/view	PHILOLOGIE
bsb10501988	00423	11	Zeit ſucht man auf die Einbildungskraft des Volkes zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501988/canvas/423/view	VERMISCHTE SCHRIFTEN
bsb10501977	00020	57	we, Einbildungskraft, zuſammentrafen, ſo muſste über	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/20/view	LITERARISCHE NACHRICHTEN
bsb10501977	00214	95	überſchreitenden Vernunft, verwirrten Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/214/view	PHILOSOPHIE
bsb10501977	00214	105	Iiche Weſen, die ſchönſte Blüte der Einbildungskraft.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/214/view	PHILOSOPHIE
bsb10501977	00277	41	Beyſpiele, wo überſpannte Einbildungskraft al-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/277/view	VERMISCHTE SCHRIFTEN
bsb10501977	00303	94	wiſſen, je lebhafter feine Einbildungskraft, und	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/303/view	PHILOSOPHIE
bsb10501977	00305	88	die Einbildungskraft rege machten. Es iſt nicht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/305/view	PHILOSOPHIE
bsb10501977	00389	17	Einbildungskraft und Geſchlechtstrieb; - Des	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/389/view	ARZNEYGELAHRTHEIT
bsb10501977	00404	65	jeünet ob die Einbildungskraft der Mutter Mut-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/404/view	ARZNEYGELAHRTHEIT
bsb10501977	00410	59	junfre Einbildungskraft macht.“ Dieſes letztere dürfte	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/410/view	LITERARISCHE NACHRICHTEN
bsb10501977	00442	68	gen iſt die Einbildungskraft. Auf eine der vor-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/442/view	PHILOSOPHIE
bsb10501977	00442	71	kung der Einbildungskraft, vermittelſt körperlicher	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/442/view	PHILOSOPHIE
bsb10501977	00444	53	kührliche Geſchöpfe der Einbildungskraft aus em-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/444/view	PHILOSOPHIE
bsb10501977	00444	98	alſo nichts als Täuſchung der Einbildungskraft)	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/444/view	PHILOSOPHIE
bsb10501977	00445	41	werden können, wofern wir uns nur vor der Einmiſchung von Bildern der Einbildungskraft, die	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501977/canvas/445/view	PHILOSOPHIE
bsb10501963	00068	34	„Einbildungskraft zuſammenſetzt, ausmalt, auf	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501963/canvas/68/view	PHILOSOPHIE
bsb10501963	00096	83	/che Kopf ſeine Einbildungskraft, und ſeinen Vor-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501963/canvas/96/view	GESCHICHTE
bsb10501963	00201	82	die Einbildungskraft des Verf. der Wahrheit be-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501963/canvas/201/view	ERDBESCHREIBUNG
bsb10501963	00201	110	–(S. 18.) eine verſörte Einbildungskraft beſaſs, u. ſ w.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501963/canvas/201/view	ERDBESCHREIBUNG
gb_ogs4AAAAMAAJ	0212	90	des a= a ſtehend, Einbildungskraft (S. 37.). Ä die	https://books.google.de/books?id=ogs4AAAAMAAJ	PHILOSOPHIE
gb_ogs4AAAAMAAJ	0340	14	fühl und reger Einbildungskraft bekannt gemacht,	https://books.google.de/books?id=ogs4AAAAMAAJ	POESIE
gb_ogs4AAAAMAAJ	0341	26	aus ſeiner eignen Einbildungskraft und ſeinem fein füh	https://books.google.de/books?id=ogs4AAAAMAAJ	POESIE
gb_ogs4AAAAMAAJ	0349	113	Einbildungskraft unter der Leitung des Verſtandes	https://books.google.de/books?id=ogs4AAAAMAAJ	THEOLOGIE
gb_ogs4AAAAMAAJ	0377	99	332 S. gr.-8.) vereinigen ſich Einbildungskraft und Ge	https://books.google.de/books?id=ogs4AAAAMAAJ	LITERARISCHE NACHRICHTEN
gb_ogs4AAAAMAAJ	0486	44	politiſche Gegenſtände, z. B. die Einbildungskraft und	https://books.google.de/books?id=ogs4AAAAMAAJ	LITERARISCHE NACHRICHTEN
gb_ogs4AAAAMAAJ	0497	92	mit reger Einbildungskraft viel Verſtand und nicht ge	https://books.google.de/books?id=ogs4AAAAMAAJ	VERMISCHTE SCHRIFTEN
gb_ogs4AAAAMAAJ	0573	35	Einbildungskraft, productive, I, 203.	https://books.google.de/books?id=ogs4AAAAMAAJ	Register
gb_t9fjAAAAMAAJ	0064	27	ie Einbildungskraft, als den Verſtand, der hiſtori	https://books.google.de/books?id=t9fjAAAAMAAJ	NEUERE SPRACHKUNDE
gb_t9fjAAAAMAAJ	0064	35	üben, und die Einbildungskraft vergnügen wollen,	https://books.google.de/books?id=t9fjAAAAMAAJ	NEUERE SPRACHKUNDE
gb_t9fjAAAAMAAJ	0197	37	die Einbildungskraft. – Kant's Charakteriſtik von	https://books.google.de/books?id=t9fjAAAAMAAJ	VERMISCHTE SCHRIFTEN
gb_t9fjAAAAMAAJ	0358	37	Einbildungskraft eben ſo den Pinſel geführt, wie	https://books.google.de/books?id=t9fjAAAAMAAJ	NATURGESCHICHTE
gb_WCs4AAAAMAAJ	0057	53	Regulirung der Einbildungskraft. Nr. Y. giebt ei	https://books.google.de/books?id=WCs4AAAAMAAJ	MEDICIN
gb_WCs4AAAAMAAJ	0072	63	mal unserer Einbildungskraft bemächtigt haben und	https://books.google.de/books?id=WCs4AAAAMAAJ	MEDICIN
gb_WCs4AAAAMAAJ	0152	66	Einbildungskraft, die Urtheilskraft, das Begeh	https://books.google.de/books?id=WCs4AAAAMAAJ	PHILOSOPHIE
gb_WCs4AAAAMAAJ	0164	31	bei welcher schaffende Einbildungskraft und Tiefe	https://books.google.de/books?id=WCs4AAAAMAAJ	RELIGIONSGESCHICHTE
gb_WCs4AAAAMAAJ	0166	99	stehen, wollen u. s. w., wir auch eine Einbildungskraft, einen Verstand, einen Willen u. s. w. haben	https://books.google.de/books?id=WCs4AAAAMAAJ	PÄDAGOGIK
gb_WCs4AAAAMAAJ	0166	100	müssen; nur sey diese Einbildungskraft, dieser Ver	https://books.google.de/books?id=WCs4AAAAMAAJ	PÄDAGOGIK
gb_WCs4AAAAMAAJ	0167	103	Eine Einbildungskraft, Einen Verstand u. s. w. habe,	https://books.google.de/books?id=WCs4AAAAMAAJ	MEDICIN
gb_WCs4AAAAMAAJ	0299	93	sich aller Auffassung durch die Einbildungskraft ge	https://books.google.de/books?id=WCs4AAAAMAAJ	LITERATUR-GESCHICHTE
gb_WCs4AAAAMAAJ	0310	30	gangeneThaten dienen: die Einbildungskraft zu näh	https://books.google.de/books?id=WCs4AAAAMAAJ	KRIEGSGESCHICHTE
gb_T5UKAAAAYAAJ	0066	56	pfungen der Einbildungskraft, bilden: ein Inbegriff	https://books.google.de/books?id=T5UKAAAAYAAJ	GESCHICHTE
gb_T5UKAAAAYAAJ	0066	74	fiko- Hagiologie fand die Einbildungskraft keinén	https://books.google.de/books?id=T5UKAAAAYAAJ	GESCHICHTE
gb_T5UKAAAAYAAJ	0096	106	Schwung einer mächtigen und kühnen Einbildungskraft unterſtützte." – „ Von einem ſo beſchaffnen	https://books.google.de/books?id=T5UKAAAAYAAJ	LITERATURGESCHICHTE
gb_T5UKAAAAYAAJ	0310	88	der Einbildungskraft iſt. Es iſt eine vergebliche Mühe	https://books.google.de/books?id=T5UKAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_T5UKAAAAYAAJ	0315	40	der Einbildungskraft, die Idee des Unendlichen und	https://books.google.de/books?id=T5UKAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_T5UKAAAAYAAJ	0387	102	eſunden Geſchmacke ungezügelten Einbildungskraft	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0389	41	fruchtbarſte Einbildungskraft freylich keine intereſ	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0389	61	fen, was ſeiner reichen Einbildungskraft Stoff gab:	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0391	48	zenden Effect zu machen, die Einbildungskraft zu	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0391	98	ter Einbildungskraft gefällt vielleicht ſchon die vor	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0392	15	die Sprünge der EinbildungskraftÄ duldet, wel	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0392	27	geachtet etlicher Situationen, die auf die Einbildungskraft und wirklich auch auf die Empfindung ſtark	https://books.google.de/books?id=T5UKAAAAYAAJ	POESIE
gb_T5UKAAAAYAAJ	0414	74	Kräfte. Auch Verſtand, Vernunft, Einbildungskraft	https://books.google.de/books?id=T5UKAAAAYAAJ	THEOLOGIE
gb_T5UKAAAAYAAJ	0415	68	ömmt die Redensart vor: Unſere Einbildungskraft	https://books.google.de/books?id=T5UKAAAAYAAJ	THEOLOGIE
gb_T5UKAAAAYAAJ	0419	117	lichkeit, ſich nicht fj finden, deren Einbildungskraft ſo mit Furcht vor dem Croup erfüllt iſt und Ä	https://books.google.de/books?id=T5UKAAAAYAAJ	ARZNEYGELAHRTHEIT
gb_T5UKAAAAYAAJ	0439	98	der dürch die Einbildungskraft bewirkten Vereini	https://books.google.de/books?id=T5UKAAAAYAAJ	PHILOSOPHIE
gb_T5UKAAAAYAAJ	0498	97	trage, der an die Einbildungskraft und Empfindung	https://books.google.de/books?id=T5UKAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_mxs4AAAAMAAJ	0182	63	schen, namentlich Einbildungskraft und Gedächtniss,	https://books.google.de/books?id=mxs4AAAAMAAJ	PHILOSOPHIE
gb_mxs4AAAAMAAJ	0187	14	geeignet wären, die Einbildungskraft zu erschrecken	https://books.google.de/books?id=mxs4AAAAMAAJ	GESCHICHTE
gb_mxs4AAAAMAAJ	0265	66	erfordert es nach R. eine rege Einbildungskraft; die	https://books.google.de/books?id=mxs4AAAAMAAJ	MEDICIN
gb_5KAKAAAAYAAJ	0026	80	un die Täuſchung einer geſpannten Einbildungskraft	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOSOPHIE
gb_5KAKAAAAYAAJ	0057	100	Einbildungskraft, des Witzes und Scharfſinns, der Urtheils	https://books.google.de/books?id=5KAKAAAAYAAJ	KLEINE SCHRIFTEN
gb_5KAKAAAAYAAJ	0057	103	den früheſten Jahren, wo ihre Einbildungskraft überdieſs ſo	https://books.google.de/books?id=5KAKAAAAYAAJ	KLEINE SCHRIFTEN
gb_5KAKAAAAYAAJ	0057	107	ſetzt vorzüglich die Einbildungskraft in Bewegung, und alles	https://books.google.de/books?id=5KAKAAAAYAAJ	KLEINE SCHRIFTEN
gb_5KAKAAAAYAAJ	0086	61	der Einbildungskraft, und durchaus gehörige Bildun	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0192	67	erc: ein feiner Einbildungskraft Mariane wieder, und	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0264	61	Ekel erweckt, was den Sinnen und der Einbildungskraft unangenehm iſt; ſie ſchreibt jedem Alter, jedem	https://books.google.de/books?id=5KAKAAAAYAAJ	JUGENDSCHRIFTEN
gb_5KAKAAAAYAAJ	0307	4	höheres Muthes, lebhafterer Einbildungskraft." Daſs	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOLOGIE
gb_5KAKAAAAYAAJ	0307	8	Einbildungskraft ſo eingenommen iſt, daſs er in der	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOLOGIE
gb_5KAKAAAAYAAJ	0307	16	erdenken, und mit Hülfe der Einbildungskraft in ih	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOLOGIE
gb_5KAKAAAAYAAJ	0324	47	Sinnen, der Einbildungskraft, dem Gedächtniſs u. ſ. w.	https://books.google.de/books?id=5KAKAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_5KAKAAAAYAAJ	0398	100	ichkeit - die Einbildungskraft, die natürjhjj	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOSOPHIE
gb_5KAKAAAAYAAJ	0418	46	man der Einbildungskraft durch ein richtiges Bild	https://books.google.de/books?id=5KAKAAAAYAAJ	ERDBESCHREIBUNG
gb_5KAKAAAAYAAJ	0422	57	Einbildungskraft gewähren. Der vollkommenſte fröh	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0426	85	und reger Einbildungskraft natürlich. as phy	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0428	3	nicht dargeſtellt werden kann. Die Einbildungskraft	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0429	49	an Gefühl und Einbildungskraft fehlt, ſich zu befin	https://books.google.de/books?id=5KAKAAAAYAAJ	SCHÖNE KÜNSTE
gb_5KAKAAAAYAAJ	0475	34	der Einbildungskraft feſſeln, wechſeln mit ſolchen,	https://books.google.de/books?id=5KAKAAAAYAAJ	GESCHICHTE
gb_5KAKAAAAYAAJ	0556	49	ſchen Lebens durch die Einbildungskraft auszumahlen,	https://books.google.de/books?id=5KAKAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_5KAKAAAAYAAJ	0595	72	der Einbildungskraft beweiſen nichts mehr, als daſs	https://books.google.de/books?id=5KAKAAAAYAAJ	PHILOSOPHIE
gb_BB04AAAAMAAJ	0130	89	müth angeregt, seine Einbildungskraft bereichert und	https://books.google.de/books?id=BB04AAAAMAAJ	LITERARISCHE ANZEIGEN
gb_rYsFAAAAQAAJ	0304	76	des Kranken eine ziemlich lebhafte Einbildungskraft,	https://books.google.de/books?id=rYsFAAAAQAAJ	MEDICIN
gb_lyFRAAAAYAAJ	0156	62	meines Lebens die Werke der Einbildungskraft ge-	https://books.google.de/books?id=lyFRAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_lyFRAAAAYAAJ	0159	37	fiihle in der schôpferisch gemachten Einbildungskraft	https://books.google.de/books?id=lyFRAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_lyFRAAAAYAAJ	0194	19	Einbildungskraft nicht zu trennen vermôge. Bey ge-	https://books.google.de/books?id=lyFRAAAAYAAJ	POESIE
gb_lyFRAAAAYAAJ	0315	24	Einbildungskraft, ein reichhaltig -interessantes Werk	https://books.google.de/books?id=lyFRAAAAYAAJ	VERMISCHTE SCHRIFTEN
gb_lyFRAAAAYAAJ	0325	4	bräuche, welche die Einbildungskraft und das Ge	https://books.google.de/books?id=lyFRAAAAYAAJ	PASTORALWISSENSCHAFTEN
gb_lyFRAAAAYAAJ	0611	58	Vermifst in ihnen fchôpferuche Einbildungskraft	https://books.google.de/books?id=lyFRAAAAYAAJ	GEDICHTE
gb_lyFRAAAAYAAJ	0698	83	passive Einbildungskraft und Phantafìe, Analogon	https://books.google.de/books?id=lyFRAAAAYAAJ	PHILOSOPHIE
gb_lyFRAAAAYAAJ	0698	89	Hauptkràften. Erinnerung, active Einbildungskraft	https://books.google.de/books?id=lyFRAAAAYAAJ	PHILOSOPHIE
gb_lyFRAAAAYAAJ	1103	60	hende Einbildungskraft in ihrem Fluge ihn abreifr.	https://books.google.de/books?id=lyFRAAAAYAAJ	THEOLOGIE
gb_Txw4AAAAMAAJ	0075	53	fühl und Einbildungskraft durch die kühnsten Bil	https://books.google.de/books?id=Txw4AAAAMAAJ	LYRISCHE POESIE
gb_Txw4AAAAMAAJ	0393	57	Vernunft, sondern der Einbildungskraft, der abso	https://books.google.de/books?id=Txw4AAAAMAAJ	THEOLOGIE
gb_Txw4AAAAMAAJ	0393	59	Einbildungskraft identische Wille, oder die Willkür.	https://books.google.de/books?id=Txw4AAAAMAAJ	THEOLOGIE
gb_Txw4AAAAMAAJ	0393	66	nichts Anderes, als die Macht der Einbildungskraft,	https://books.google.de/books?id=Txw4AAAAMAAJ	THEOLOGIE
